family,metric,contrast_id,method,factor,direction,arm_a,arm_b,mean,sample_sd,ci95_lo,ci95_hi,n_catalogs,wins,ties,losses,paired_t_stat,paired_t_p_two_sided,wilcoxon_stat,wilcoxon_p_two_sided,cohen_dz,cohen_dz_defined
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.00,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.11547512160396133,0.08495377838926388,0.0914428618736177,0.13807140857119368,50,46,0,4,9.611490282440606,7.376724752124223e-13,57.0,1.2871659293978155e-10,1.3592699912044715,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.00,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.05517823506717747,0.07730423962028811,0.034049954184951096,0.07640849509786538,50,37,0,13,5.047188146672715,6.578738996613439e-06,213.0,1.6896629077223224e-05,0.713780192887328,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.20,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.006032032933215019,0.037209033787949465,-0.0038293583351165987,0.016465197971570304,50,25,1,24,1.1463053342702707,0.25723600850434053,532.0,0.42327221109755275,0.1621120550345641,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.20,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.006028956527784857,0.06543960787022145,-0.011802980883494902,0.024496866805921832,50,21,0,29,0.6514580669141696,0.5177947175821926,584.0,0.6118509675549912,0.09213008335473778,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.13418991134009636,0.08903570669343491,0.10974567670921517,0.15848811421583636,50,47,0,3,10.657139680163873,2.3330331844324662e-14,24.0,1.3535839116229909e-12,1.5071471471792217,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.09357332970023843,0.09683812047551191,0.06688112494215856,0.12047634674207887,50,43,0,7,6.832674533989441,1.2050463921559105e-08,107.0,1.6183291151605772e-08,0.9662860993249135,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.00338001843640751,0.03050994422449991,-0.01182771271093658,0.004989781740708241,50,21,1,28,-0.7833622832388109,0.4371844882043925,530.0,0.4118359541321339,-0.11078415652078802,True
factorial_contrasts,ndcg_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.02133112561483262,0.08326431679954265,-0.04399408307138484,0.0017548445403123515,50,23,0,27,-1.8115063153527324,0.076193907460788,460.0,0.08760075247442067,-0.25618567994963465,True
sensitivity_contrasts,f1_at_7,historical_funnel_minus_continuous__full_no_bonus,hybrid,reward_sensitivity,historical_funnel_minus_continuous__full_no_bonus,candidate=full_catalog__bonus=0.00__reward=historical_funnel_coefficients_on_may_h,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,0.03771428571428572,0.07710721560836878,0.01714285714285714,0.05885714285714286,50,32,6,12,3.458564411355034,0.0011332276751543132,249.0,0.0014239711050505139,0.48911486968792095,True
sensitivity_contrasts,f1_at_7,historical_funnel_minus_continuous__full_no_bonus,rl_only,reward_sensitivity,historical_funnel_minus_continuous__full_no_bonus,candidate=full_catalog__bonus=0.00__reward=historical_funnel_coefficients_on_may_h,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,0.006285714285714286,0.06486843122374245,-0.011999999999999997,0.024,50,21,10,19,0.6851824704530448,0.49645751920910886,352.5,0.43924503124665526,0.09689943424149984,True
sensitivity_contrasts,f1_at_7,historical_funnel_minus_continuous__oracle_bonus,hybrid,reward_sensitivity,historical_funnel_minus_continuous__oracle_bonus,candidate=oracle_gt_hidden30__bonus=0.20__reward=historical_funnel_coefficients_on_may_h,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.000571428571428565,0.0463548416594513,-0.013142857142857128,0.012571428571428562,50,17,11,22,-0.08716695028090891,0.930894056036446,423.0,0.9223291067949769,-0.012327268327796266,True
sensitivity_contrasts,f1_at_7,historical_funnel_minus_continuous__oracle_bonus,rl_only,reward_sensitivity,historical_funnel_minus_continuous__oracle_bonus,candidate=oracle_gt_hidden30__bonus=0.20__reward=historical_funnel_coefficients_on_may_h,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,0.009142857142857154,0.09351126412426179,-0.016571428571428556,0.03542857142857145,50,23,8,19,0.6913580246913588,0.49260327933689374,472.5,0.6110152620205276,0.09777278949739929,True
sensitivity_contrasts,ndcg_at_7,historical_funnel_minus_continuous__full_no_bonus,hybrid,reward_sensitivity,historical_funnel_minus_continuous__full_no_bonus,candidate=full_catalog__bonus=0.00__reward=historical_funnel_coefficients_on_may_h,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,0.029199590190600633,0.08585903509382145,0.0055020211450717395,0.05291485642487859,50,32,0,18,2.4047822350996473,0.02000534495954177,387.0,0.014890897756602683,0.3400875651431806,True
sensitivity_contrasts,ndcg_at_7,historical_funnel_minus_continuous__full_no_bonus,rl_only,reward_sensitivity,historical_funnel_minus_continuous__full_no_bonus,candidate=full_catalog__bonus=0.00__reward=historical_funnel_coefficients_on_may_h,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,0.004105833116666049,0.08411182053216605,-0.01862669790639175,0.027196720612651264,50,24,0,26,0.3451669956548609,0.7314461741661276,628.0,0.9269310886810228,0.04881398465386795,True
sensitivity_contrasts,ndcg_at_7,historical_funnel_minus_continuous__oracle_bonus,hybrid,reward_sensitivity,historical_funnel_minus_continuous__oracle_bonus,candidate=oracle_gt_hidden30__bonus=0.20__reward=historical_funnel_coefficients_on_may_h,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,0.0008277189973724552,0.03277366106444168,-0.008223147117473437,0.00999875164582932,50,20,5,25,0.17858417306756388,0.8590005550283153,538.5,0.9825624602702684,0.025255615957733284,True
sensitivity_contrasts,ndcg_at_7,historical_funnel_minus_continuous__oracle_bonus,rl_only,reward_sensitivity,historical_funnel_minus_continuous__oracle_bonus,candidate=oracle_gt_hidden30__bonus=0.20__reward=historical_funnel_coefficients_on_may_h,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,0.0145468657895695,0.08394153365443544,-0.007758869270949445,0.03840512054892322,50,27,0,23,1.2253990363293386,0.22628247962824088,547.0,0.38232152193677915,0.1732975936495872,True
